number_of_slot,number_of_day,number_of_weekday,number_of_hour,stream.1,stream.2,stream.3,stream.4,stream.5,advertising_earnings.1,advertising_earnings.2,advertising_earnings.3,advertising_earnings.4,advertising_earnings.5,bandwidth_available_OTT
3465,145,5,9,0.5217494229999999,0.917539348,0.256552915,1.016721592,3.114023135,4.23135574605392,3.3321292693303537,2.397834367710484,1.9551283982333747,4.619691579232791,3.73988929
3466,145,5,10,0.846485279,1.594550709,0.643241764,0.595055782,1.217526015,4.3670985290517965,0.6879489191092127,2.4223024359543026,1.958856640679532,4.628687077593682,2.55053955
3467,145,5,11,0.625551799,0.570755676,0.314374361,0.782775087,2.264780395,2.4808783853921463,1.6912599157211448,2.4093886560985367,1.9736758218527364,4.627123975581392,1.926239916
3468,145,5,12,0.694821348,0.5892725089999999,0.232690524,0.51491204,2.407557596,4.237419664013878,0.8540679764320128,2.3200004753251506,1.9351705418072145,4.6257630591208585,1.474218847
3469,145,5,13,1.010888074,0.953106098,0.14604365800000002,0.184203849,1.629301018,4.734780563065608,1.4935817855721223,2.2966488254778774,1.946874460319285,4.636862898778418,0.6954139890000001
3470,145,5,14,1.549132194,1.501811169,0.8813156870000001,0.188859193,1.448086716,3.9486967055188136,0.0731251763935146,2.272406724177685,1.9393441257795068,4.621536135498549,0.549362337
3471,145,5,15,0.91299625,1.773791841,1.25182468,0.112050953,0.766528098,4.668768131977584,1.531693311398309,2.611340354916585,2.0442872547997477,4.640339218707768,0.96483474
3472,145,5,16,1.004124152,1.295075905,1.721452206,0.157153662,2.151735205,4.963747292510262,0.020171171659782463,2.3110000388851737,1.910626255551226,4.639239658748992,0.8833839840000001
3473,145,5,17,1.703034024,0.932972176,2.924420718,0.14194807199999998,0.939597652,3.2513350685991487,0.3561523416570723,2.4256131879510536,1.9160000611407328,4.633696722776349,0.468804086
3474,145,5,18,1.217055254,0.934345168,2.853269614,0.419977806,4.057609334,4.352612559133003,0.7578325553721823,2.333734916845553,2.024450166511268,4.626096329264729,0.05130452
3475,145,5,19,1.52254206,1.366397439,2.348438449,0.37284288,1.4884823669999998,3.8617095890304864,0.6833826786168367,2.604359938971311,1.9257883371578777,4.623979457363199,0.043619899
3476,145,5,20,1.780748437,0.953687058,3.135208014,0.764850461,3.704945313,3.3916740945988164,0.6685297579112921,2.2836000226083706,1.9164058753478648,4.639807791995429,0.5138752879999999
3477,145,5,21,1.422361933,0.693570173,4.150001251,0.984211316,4.698937505,4.4317400361583354,0.2081587866742237,2.388918714791836,2.0493254837736625,4.630765434134769,0.8045310379999999
3478,145,5,22,0.56159128,0.377726147,1.017243,0.997438869,6.482066242999999,5.058227150649644,0.5056332029808893,2.484233383776837,1.9859966360366093,4.62490484965265,0.93562067
3479,145,5,23,1.061971501,0.319605741,3.05724303,0.5158943579999999,10.65837295,4.771969222541894,2.4413599362866614,2.694242792885087,1.9556779689853625,4.6307755344789046,1.4334404530000002
3480,145,5,24,1.532049194,0.133831536,1.57158978,0.502140244,5.058270314,3.682229139001272,0.6225750983311775,2.4173954496630987,1.955207259018471,4.60046579411628,2.950352768
3481,146,6,1,0.0,0.137080457,2.425211887,0.541006449,6.216687387,2.7412311614802505,0.8803550563913347,2.266256702706544,1.9072620562757248,4.641412493079944,5.214349294
3482,146,6,2,0.0,0.233291795,0.629491152,0.5785329370000001,5.833565515,5.076996724023177,0.1266949812395985,2.28959858315722,2.0314002349054707,4.633667074087086,6.497710381
3483,146,6,3,0.0,0.436103884,1.469978206,0.08180401400000001,6.89125833,3.8438340955617614,0.03776956734625364,2.382292302977316,1.936738692694394,4.619456484287304,6.864807972
3484,146,6,4,0.0,0.7313190959999999,2.405454493,0.093532907,5.084819605,4.523104029280097,0.8424329794725366,2.3392527482193914,1.951466326813067,4.623506745193313,7.33899187
3485,146,6,5,0.0,0.555486291,3.38315845,0.232161531,5.515037145,4.062207527540359,1.65110322251625,2.5813253079017593,1.948491784893593,4.624648223175536,7.066446767
3486,146,6,6,0.0,0.377484184,1.177187787,0.085170494,6.97669777,3.7977065469204785,0.41310136775143896,2.454023013361399,2.1118064868548747,4.6372967405953345,7.353470231
3487,146,6,7,0.0,0.611567254,0.385758669,0.559225513,8.997319895,4.410088192634019,0.8589670614965977,2.3443244491617925,2.0285795389333328,4.621825020131369,6.483998784
3488,146,6,8,0.0,0.463070633,0.728977221,0.574982339,8.565555118999999,4.195688484286544,0.1661188957779514,2.4061563657654625,2.1246816286736943,4.634253805511593,5.8413043610000015
3489,146,6,9,0.0,0.8780967540000001,0.978545071,0.894195538,5.907744192999999,3.913644068661295,1.2985372723907878,2.545198669913856,1.9287401093848016,4.632330378916182,3.4634739530000003
3490,146,6,10,0.0,1.2709628000000002,0.5425029339999999,0.917283775,2.638177785,3.8273751454815033,1.0189375783571293,2.580680336150972,1.9841491370770092,4.626775851784521,2.751837945
3491,146,6,11,0.0,0.500116231,0.780971278,0.713559795,4.010802169,4.297261745170485,0.009197719584381677,2.307936591377892,1.9318330139843336,4.63153069882096,1.976642327
3492,146,6,12,0.0,0.55595154,1.416830871,0.163149088,1.926759259,4.5064911236093534,0.13640297363930876,2.2592812379584166,2.0290585306099267,4.637234717936224,1.5073824059999998
3493,146,6,13,0.0,0.983338908,0.605089256,0.073704987,2.639004454,4.872196334074684,0.9434817567920052,2.312216429397996,1.9671622935349904,4.623401309177647,0.7401877240000001
3494,146,6,14,0.0,1.09483208,0.941819251,0.247552708,2.318224494,4.415923349188881,0.3480256171390328,2.579403903340296,1.937671869218512,4.628022757407413,0.6087995420000001
3495,146,6,15,0.0,1.61605439,0.564132858,0.061849776,1.406857721,4.701417284106566,0.06707381083959607,2.48546163516067,1.904688169342556,4.6311342840618215,0.8268237490000001
3496,146,6,16,0.0,1.313703846,1.416462869,0.08650899699999999,1.935185999,4.861473107961403,0.3891117757269519,2.4808121938271532,2.082310723070316,4.622462841782767,0.848496313
3497,146,6,17,0.0,1.104523441,3.287296775,0.20591226,0.985701991,4.728855686456414,1.714015895349367,2.365128249265468,1.9603912251649416,4.636887737477394,0.482881569
3498,146,6,18,0.0,1.03182364,0.357479382,0.120316334,6.650919407999999,4.1280245433780625,0.4527192239059401,2.338555367126088,1.9480494034535143,4.6292175803765545,0.034119808
3499,146,6,19,0.0,1.07730042,1.825395156,0.430395186,2.203734964,4.937131730292044,0.08216645009071369,2.3143675947454985,2.007651791516748,4.612107452439416,0.022507729
3500,146,6,20,0.0,1.060234992,0.518685835,0.408042754,5.167122159,4.225276427485706,1.2232774000988569,2.448098795180078,2.052841811517788,4.637120795849053,0.491363394
3501,146,6,21,0.0,0.577127796,1.769749356,0.508528279,4.807208517,4.735261273357088,0.1425075326405281,2.315598218514056,1.979011128424256,4.63793246048433,0.743580461
3502,146,6,22,0.0,0.400717033,2.254438442,0.342496485,7.356923378999999,3.8461545489070463,0.4515601861740878,2.460252887662129,2.021441573328172,4.633783379544648,0.856834812
3503,146,6,23,0.0,0.321623576,0.777257477,0.179099455,13.64021145,4.699984011712912,0.5472589389946131,2.3297902022112265,1.9953574783867525,4.6307361551964155,1.478095278
3504,146,6,24,0.0,0.150681071,1.005158894,0.5197672010000001,6.928202005,4.4974491033648665,0.931802970263925,2.4760807279994155,1.9744205564890207,4.622961593133303,2.867893927
3505,147,7,1,0.0,0.141288988,0.5121984620000001,0.355181328,3.440625817,4.678507252124961,0.12663508434831558,2.346233629285289,2.0290001954979395,4.632682064151607,4.937894662
3506,147,7,2,0.0,0.248052647,1.287239519,0.7539780220000001,3.876035259,4.639007983377751,1.7668755328129082,2.552850449836593,1.9784933102005744,4.628884056340622,5.835241186
3507,147,7,3,0.0,0.483538433,0.942645471,0.096234299,5.630392346,5.0094817908124165,0.8756611645147069,2.281525427400904,2.0838023174605795,4.635489291453985,7.07570955
3508,147,7,4,0.0,0.764172298,0.936365176,0.241309679,3.1440826110000004,4.67500393978951,0.036173575177341134,2.6721901398162644,1.9420409364679612,4.6283949513145854,6.516765045
3509,147,7,5,0.0,0.633941105,1.977039787,0.213893491,4.567227026,4.435234040769544,0.08791655786293892,2.282427587123502,2.012425399950002,4.640620686215022,7.654733762999999
3510,147,7,6,0.0,0.390536056,0.6809475229999999,0.197224914,4.237632757,4.711790886978613,0.4414469582524791,2.319435501184405,2.0022644760929458,4.638994851101058,6.801582675
3511,147,7,7,0.0,0.688412853,0.430560999,1.490879957,6.349615869,4.187794148962031,0.5258429682815238,2.2546749873291088,2.0615678261607795,4.637152848820532,6.169400514
3512,147,7,8,0.0,0.367666115,0.267463071,1.0530386109999998,4.129636081,4.552670361234187,0.2348097659128761,2.275833224695711,1.9130020127482763,4.635218848096713,5.16320695
3513,147,7,9,0.0,0.69650942,0.18890128,0.269169707,4.259409154,4.502885686828228,0.06590482113018564,2.392694784565838,2.0056751055103703,4.62669897836488,3.227562051
3514,147,7,10,0.0,1.3532096219999998,0.244349402,0.50157256,1.989568969,3.616780122633801,0.7318490805642214,2.4501740678967967,1.9730805263311204,4.633434001674684,2.739653934
3515,147,7,11,0.0,0.4186564720000001,0.109437209,0.754971174,1.7668145480000002,3.9550096613823253,0.211967812672934,2.4751219114938734,1.9646592835749743,4.632812761637577,1.737173995
3516,147,7,12,0.0,0.6171444420000001,0.468855228,0.5586884120000001,2.47523466,4.715530462548616,0.61213544720782,2.307455940735359,2.033430455180692,4.6311161124288915,1.337681608
3517,147,7,13,0.0,0.8529398840000001,0.27792298600000004,0.23018915,1.617683938,3.53777157220708,0.2764730851371394,2.2538052611457235,2.058179212375117,4.62348904765963,0.764161535
3518,147,7,14,0.0,1.291757887,0.464168576,0.152099467,1.484651519,3.8244600163909968,1.7020216866122282,2.3241120549672054,1.9310105313108357,4.634691976625914,0.623666089
3519,147,7,15,0.0,2.081929274,0.370382996,0.119359991,0.603595259,4.621313795998368,0.4803837537874604,2.37709291658324,1.9123407166951745,4.624009356939756,0.896123945
3520,147,7,16,0.0,1.28810014,0.920115948,0.226805648,1.225559497,3.2683310360249194,1.4246211363669843,2.350548578708392,1.9642120606753728,4.638720623254686,0.92754019
3521,147,7,17,0.0,0.922272375,0.6052133479999999,0.106649261,1.287291953,4.630291573226391,0.17224013413870448,2.585572898054458,1.9651896146826124,4.627044343809871,0.4645238920000001
3522,147,7,18,0.0,1.053726411,1.08090424,0.211382537,4.435176014,3.635877709954765,0.4621452129416263,2.730847114812737,1.9548912998514,4.640434367340708,0.015546743
3523,147,7,19,0.0,1.460130236,0.375239836,0.257786992,2.183175037,4.7425759358453385,0.7978387653735589,2.3726813691178306,2.031937492703684,4.622651371655119,0.004869043
3524,147,7,20,0.0,1.11205564,0.931291471,0.351024624,4.228569462,4.159374222426227,0.9349718441069356,2.504298332946472,1.978267113935,4.615426938230554,0.471166671
3525,147,7,21,0.0,0.761921327,3.045290272,0.582811078,4.83068985,4.744836798431421,1.0382453554445454,2.300332548016433,1.9155162980564917,4.612808568553829,0.8024370259999999
3526,147,7,22,0.0,0.463123104,1.260028488,1.2578274459999998,5.142744285,4.5075194171577175,0.7088836431130499,2.4699012462448966,1.971799768566672,4.629298602715104,0.913324517
3527,147,7,23,0.0,0.307450622,0.9673916,0.7662560509999999,11.5382163,4.967730452442128,0.8885713975439694,2.3037200205376367,1.9157493025734147,4.620643188674336,1.301091785
3528,147,7,24,0.0,0.176706503,1.222837936,0.695847317,4.085060352,4.198524266109705,0.7544663485288357,2.2434059624865004,1.9052776867737458,4.6285514620566675,2.759614781
3529,148,1,1,0.0,0.16969373399999998,1.982497027,0.5930309770000001,0.0,4.876112666860446,0.6593997597711703,2.4328034749046745,2.0319913330296275,4.624483870139155,5.346537479
3530,148,1,2,0.0,0.246816007,0.82259363,0.494122939,0.0,3.691658044246171,0.4344434990209892,2.4673210868590765,1.9988616548557865,4.6311773380865775,6.204827377999999
3531,148,1,3,0.0,0.608602021,0.51876725,0.210567478,0.0,3.564680896467032,1.538597421104294,2.258958084803616,2.1250248485265426,4.633822900414322,6.7876271720000005
3532,148,1,4,0.0,0.7919545240000001,0.384233115,0.165668008,0.0,4.826166667622833,0.2417226659745507,2.2805971009538064,1.9426698128272604,4.637736044339337,6.928790468
3533,148,1,5,0.0,0.712406109,1.070458051,0.144039424,0.0,3.921879030637725,0.07145057945386618,2.310467370649854,2.0692361909122634,4.641283529473318,7.803282231
3534,148,1,6,0.0,0.485408647,2.249351206,0.284042344,0.0,4.859167248156252,0.11173791326434834,2.6033806561412254,1.9110700689676483,4.637333540216186,7.233410562
3535,148,1,7,0.0,0.8138240259999999,0.957234974,0.387882166,0.0,4.648477928806119,1.0436538419393802,2.347437322452015,2.0992155297040846,4.633284224071675,6.600405066
3536,148,1,8,0.0,0.435161265,0.127348198,1.021444179,0.0,3.8992707879880086,0.7258206836718367,2.380347280996285,2.0432013371166597,4.63725895086946,4.93663297
3537,148,1,9,0.0,0.8368937209999999,0.149077725,0.902159998,0.0,4.513258332553786,0.9281676142060308,2.4251556095254143,2.0384958477238677,4.630629136708438,3.647630967
3538,148,1,10,0.0,1.7348296680000002,0.08154777099999999,0.171172733,0.0,4.5446135315925895,1.0241145539619656,2.3736841948326757,1.9747852984444183,4.639418012130717,2.740375535
3539,148,1,11,0.0,0.540446455,0.111331914,0.228061613,0.0,4.754451356566709,0.5869251916186333,2.450889630716913,2.0010534282842642,4.615813538590891,1.7422840869999998
3540,148,1,12,0.0,0.68594086,0.563274896,0.234393101,0.0,4.837902085837913,0.021043055679690947,2.4585748644464624,2.09228878102604,4.6263905280768185,1.4790140530000002
3541,148,1,13,0.0,0.87107439,0.158885366,0.05736988,0.0,4.790496533018262,0.9331165798119412,2.413170225472419,1.9150315432734697,4.622652580296129,0.66899424
3542,148,1,14,0.0,1.197822283,0.137259486,0.195499778,0.0,2.642378401769935,0.0822628950888592,2.3510472166300027,1.956396694512403,4.62094012497941,0.535602372
3543,148,1,15,0.0,1.55500294,1.062226294,0.232334979,0.0,2.5076317186687933,0.953734671896456,2.3754102010064697,2.0687134989780267,4.63944099826435,0.968746581
3544,148,1,16,0.0,1.093404905,1.692646634,0.122317233,0.0,4.085620348713111,0.7760599996670229,2.2902518319433205,1.9516126194476504,4.628685729011669,0.900004012
3545,148,1,17,0.0,1.040892119,0.384967836,0.283112292,0.0,4.046494297119672,0.06315857312791931,2.4012595890950696,2.060697454256027,4.638666112730543,0.47370903
3546,148,1,18,0.0,1.202948537,1.732371176,0.281232892,0.0,4.858583292081834,0.8440640040820265,2.2737153424655516,1.9728884349050264,4.632475667543114,0.0047621270000000005
3547,148,1,19,0.0,1.505297505,0.7623479870000001,0.394471626,0.0,4.361887281483887,0.5395880875779063,2.3081645314821784,2.032821497447997,4.637267320721608,0.047038522
3548,148,1,20,0.0,1.049927016,0.409586125,0.7911522870000001,0.0,4.154553832167439,2.4061857969468354,2.276823866154348,2.0536775420905884,4.6409185080065845,0.488882713
3549,148,1,21,0.0,0.720382373,3.355127755,1.4078059859999998,0.0,3.9861093345922387,0.13768862158849338,2.3239322789921766,1.949510273798772,4.628502643111139,0.7460577270000001
3550,148,1,22,0.0,0.427705436,1.359729859,0.795427577,0.0,4.265159316436471,1.4055050787968548,2.2973087306237967,1.963026443065135,4.626720018735738,0.965178177
3551,148,1,23,0.0,0.261397054,0.324418396,0.553712634,0.0,4.309439978209648,0.4692620997714233,2.338599911936275,1.9512016623835768,4.6284708354251185,1.3839452980000002
3552,148,1,24,0.0,0.15918606400000002,0.8888231109999999,0.403562332,0.0,4.6208979924879365,0.6358892120301222,2.3387435450753573,2.001971131693613,4.6267048792274315,3.158757833
3553,149,2,1,0.407004639,0.270235839,0.467864595,0.491723563,1.679969852,4.71390115927203,0.5400453803855829,2.3695151761171585,1.9416634021347672,4.6368604353238485,4.532457605
3554,149,2,2,0.163288079,0.643802864,0.203647283,0.292823284,1.612505181,4.34669537718472,0.6720143529948345,2.2591372721658067,1.970192694012816,4.628617774913086,5.635723747
3555,149,2,3,0.523741362,0.958560227,0.5921518339999999,0.109887103,2.652968036,4.289109658123845,0.5516130385054463,2.488484701263116,2.0218573059743963,4.6422041364975755,6.386803139
3556,149,2,4,1.282825027,1.640338743,0.304939588,0.149077466,1.563740361,3.254241914179027,0.5758705438507805,2.381330901383643,1.9887290867926029,4.6396110534394674,6.510817658
3557,149,2,5,0.703954539,1.116744773,0.203900259,0.166319299,2.107026721,4.400535228324454,0.9879808707503998,2.5900377962926244,2.0059994757851842,4.637673621011354,6.722324389
3558,149,2,6,0.851714795,0.964209164,1.174730245,0.21633684600000005,2.111724722,4.3976375047981335,0.9955023256113066,2.3980915194973087,1.9652416897019696,4.638955222953514,6.878866378
3559,149,2,7,0.344147513,1.6479934630000002,0.330389072,1.177115049,2.098541756,4.382183953492595,0.3531105775358601,2.4496937209258642,2.005880728812761,4.608953228833017,6.011149425
3560,149,2,8,0.626164435,0.822988029,0.644847152,1.120517056,2.559956235,4.139956067283183,0.0365912443268564,2.2604987709531428,2.0210113681554374,4.619282926177056,5.557927967
3561,149,2,9,0.460136394,1.739798281,0.092049471,0.472722549,1.832792855,4.343158837870258,0.4333636353281995,2.4382127775316733,1.9501772535484063,4.602079102776881,3.520798731
3562,149,2,10,0.791032374,2.752118321,0.339210205,0.266871985,0.604902967,4.934255471413636,0.4914069373933297,2.2343408547638783,2.0199010453871478,4.6232862738863085,2.535843194
3563,149,2,11,0.268396459,0.940375571,0.251314957,0.752223689,1.539153987,4.504196131391827,0.040707123516977896,2.311061652564308,1.9513483133043483,4.6381619108459935,1.888491795
3564,149,2,12,0.422223311,1.208749304,0.058250913,0.276762458,0.814037965,4.756354997361607,1.1521094098092244,2.3563818177928675,1.9623138483145115,4.63256639723146,1.374982344
